Number,Date,Payee,Payment,Deposit,Memo,Category,Unknown,
,20/04/2005 00:00:00,Course,12.00,,,Loisirs-culture:Manifestations sportives,X
,20/04/2005 00:00:00,Duniau,40.00,,,Enfants:Etudes,X
,21/04/2005 00:00:00,Especes,100.00,,SG,Retrait d especes,X
,22/04/2005 00:00:00,Tram,40.00,,,Sante:Medecin,X
,22/04/2005 00:00:00,Leclerc,128.29,,,Alimentation,X
,23/04/2005 00:00:00,Speeway,47.90,,,Moto,X
,23/04/2005 00:00:00,Toys House,75.00,,,Enfants,X
,23/04/2005 00:00:00,Castorama,24.90,,,Travaux,X
,24/04/2005 00:00:00,France Telecom,95.85,,,Factures:Telephone,X
,24/04/2005 00:00:00,Casino,14.06,,,Alimentation,X
,25/04/2005 00:00:00,Baudry,110.00,,,Logement:Menage,X
,26/04/2005 00:00:00,Riba,27.45,,,Sante,X
,26/04/2005 00:00:00,Leclerc,30.87,,,Alimentation,X
,27/04/2005 00:00:00,AG2R,,28.90,,Remb Sante,X
,27/04/2005 00:00:00,CPAM,,15.10,,Remb Sante,X
,27/04/2005 00:00:00,Leclerc,13.53,,,Alimentation,X
,28/04/2005 00:00:00,Geant,27.00,,,Alimentation:Epicerie,X
,28/04/2005 00:00:00,Citroen,539.08,,,Automobile:Reparations-entretien,X
,28/04/2005 00:00:00,Citroen,181.52,,,Automobile:Reparations-entretien,X
,28/04/2005 00:00:00,Fnac,99.00,,,Loisirs-culture:Disques-cassettes,X
,28/04/2005 00:00:00,Leclerc,29.43,,,Alimentation,X
,28/04/2005 00:00:00,Especes,150.00,,,Retrait d especes,X
,29/04/2005 00:00:00,Castorama,,3.82,Remboursement,Travaux,X
,29/04/2005 00:00:00,Castorama,,19.90,,Travaux,X
,29/04/2005 00:00:00,URSSAF,274.71,,,Logement:Menage,X
,29/04/2005 00:00:00,Duniau,40.00,,,Enfants:Etudes,X
,30/04/2005 00:00:00,Escota,7.61,,,Transports,X
,30/04/2005 00:00:00,Ariane piscine,18.90,,,Loisirs-culture,X
,30/04/2005 00:00:00,RSI,,2648.38,,Traitements et salaires:Salaire net,X
,30/04/2005 00:00:00,Unilog,,2759.90,,Traitements et salaires:Salaire net,X
,30/04/2005 00:00:00,Pepiniere,42.00,,,Logement:equipement du logement,X
,30/04/2005 00:00:00,Leclerc,139.28,,,Alimentation,X
,01/05/2005 00:00:00,EDF,73.00,,,Factures:Electricite,X
,01/05/2005 00:00:00,Lyonnaise des eaux,39.00,,,Factures:Eau,X
,01/05/2005 00:00:00,Solendi,70.18,,,Factures:Remboursement de pret immobilier,X
,01/05/2005 00:00:00,prets,484.00,,,Impots:Impot sur le revenu,X
,01/05/2005 00:00:00,prets fonciers,48.00,,,Impots:Impots locaux,X
,01/05/2005 00:00:00,GDF,98.00,,,Factures,X
,01/05/2005 00:00:00,GMF,115.31,,,Assurance:Automobile,X
,01/05/2005 00:00:00,UMM,17.00,,,Factures:Portable,X
,01/05/2005 00:00:00,CAF,,147.43,,Autres revenus:Allocations familiales,X
,01/05/2005 00:00:00,Bnp,10.85,,,Frais bancaires,X
,01/05/2005 00:00:00,Aipal,27.58,,,Factures:Autre remboursement de pret,X
,01/05/2005 00:00:00,UMM,15.00,,,Factures:Portable,X
,01/05/2005 00:00:00,SFR R,24.86,,,Factures:Portable,X
,01/05/2005 00:00:00,SFR M,20.50,,,Factures:Portable,X
,01/05/2005 00:00:00,Bnp,911.11,,,Factures:Remboursement de pret immobilier,X
,02/05/2005 00:00:00,APGIS,,23.45,,Remb Sante,X
,02/05/2005 00:00:00,CPAM,,29.10,,Remb Sante,X
,02/05/2005 00:00:00,le gall,32.00,,,Coiffeur-Estheticienne,X
,02/05/2005 00:00:00,Labo d analyse,16.40,,,Analyses,X
,02/05/2005 00:00:00,Kenin,44.00,,,Loisirs-culture:Manifestations sportives,X
,03/05/2005 00:00:00,Restau,80.00,,Amadeus,Restaurant,X
,03/05/2005 00:00:00,Bnp,0.50,,,Frais bancaires,X
